# generated from hanzi_chaizi simplified data; see THIRD_PARTY_NOTICES.md
shuilei	灅	lei	水+壘	3
shuiqu	灈	qu	水+瞿	11
shuiyong	灉	yong	水+雝	27
shuixin	灊	qian	水+鬵	31
shuiyan	滟	yan	水+艳	50
shuixi	洒	sa	水+西	828
shuimi	灖	mi	水+靡	1
shuituo	灗	shan	水+蟺	1
shuinan	滩	tan	水+难	570
shuihao	灏	hao	水+颢	193
shuiba	灞	ba	水+霸	113
shuinang	灢	nang	水+囊	1
shuiwan	湾	wan	水+弯	1416
shuiluan	滦	luan	水+栾	30
quanquanquan	灥	xun	泉+泉+泉	2
shuiyan	灩	yan	水+豔	3
diandiandiandian	灬	huo	丶+丶+丶+丶	117
changhuo	灰	hui	厂+火	2442
yipiehuo	灰	hui	一+丿+火	2442
huodao	灱	xiao	火+刀	2
huogong	灴	hong	火+工	2
huotu	灶	zao	火+土	467
jiuhuo	灸	jiu	久+火	96
huoye	灺	xie	火+也	2
huoshao	灼	zhuo	火+勺	184
baohuo	灾	zai	宀+火	552
huogong	炂	zhong	火+公	0
fenhuo	炃	fen	分+火	0
huochou	炄	niu	火+丑	0
rihuo	炅	gui	日+火	16
huowen	炆	wen	火+文	30
huoqian	炊	chui	火+欠	120
huohuo	炎	yan	火+火	1493
huomu	炑	mu	火+木	1
huoshao	炒	chao	火+少	5276
huodou	炓	liao	火+斗	1
huoguai	炔	que	火+夬	39
huokang	炕	kang	火+亢	151
huojin	炘	xin	火+斤	12
rouhuo	炙	zhi	肉+火	127
yuehuo	炙	zhi	月+火	127
huodan	炟	da	火+旦	3
huozheng	炡	zheng	火+正	1
huozhao	炤	zhao	火+召	12
huoling	炩	ling	火+令	2
huoxuan	炫	xuan	火+玄	617
huoju	炬	ju	火+巨	118
shanhui	炭	tan	山+灰	349
shanchanghuo	炭	tan	山+厂+火	349
huobao	炮	pao	火+包	1292
baohuo	炰	pao	包+火	8
taihuo	炱	tai	台+火	3
huobing	炳	bing	火+丙	439
huoyang	炴	yang	火+央	16
huodong	炵	tong	火+冬	11
huozhu	炷	zhu	火+主	20
huozha	炸	zha	火+乍	2358
huoshi	炻	shi	火+石	7
huoxiong	炾	huang	火+兄	1
huohu	烀	hu	火+乎	5
huoxue	烅	xu	火+血	0
huoxing	烆	heng	火+行	7
huoquan	烇	quan	火+全	3
liehuo	烈	lie	列+火	1000
huoyang	烊	yang	火+羊	12
xiuhuo	烋	xiu	休+火	1
huoxian	烍	xian	火+先	0
ganganhuo	烎	yin	干+干+火	0
kaihuo	烎	yin	开+火	0
huozhao	烑	yao	火+兆	0
huoshi	烒	shi	火+式	0
huogui	烓	wei	火+圭	0
huotong	烔	tong	火+同	6
huohai	烗	kai	火+亥	1
huogong	烘	hong	火+共	169
huoge	烙	lao	火+各	296
huohe	烚	xia	火+合	2
huogen	烜	xuan	火+亘	21
chenghuo	烝	zheng	丞+火	7
huopu	烞	po	火+朴	0
huoyou	烠	hui	火+有	1
huogong	烡	guang	火+共	0
huozhai	烢	che	火+宅	0
huokao	烤	kao	火+考	1546
huoxi	烯	xi	火+希	142
huofu	烰	fu	火+孚	1
huojiong	烱	jiong	火+冏	2
huofu	烳	pu	火+甫	0
huosheng	烃	ting	火+圣	86
huoting	烶	ting	火+廷	0
huowan	烷	wan	火+完	96
huomei	烸	hai	火+每	3
henghuo	烹	peng	亨+火	211
huoliang	烺	lang	火+良	4
huoyan	烻	yan	火+延	1
huoshi	烼	xu	火+豕	0
huopang	烽	feng	火+夆	93
huotong	烿	rong	火+彤	0
huogu	焀	hu	火+谷	0
youhuo	焂	shu	攸+火	0
junhuo	焄	xun	君+火	2
huoyuan	焆	yue	火+肙	0
zhengyibaohuo	焉	yan	正+一+勹+火	601
huohan	焊	han	火+旱	651
huoqun	焌	jun	火+夋	1
huodi	焍	di	火+弟	0
zhehuo	焎	xie	折+火	0
lekouyouhuo	焏	qi	了+口+又+火	0
huowu	焐	wu	火+吾	23
huohan	焓	han	火+含	26
huoju	焗	ju	火+局	61
linhuo	焚	fen	林+火	189
huokun	焜	kun	火+昆	22
huoxiang	焞	tun	火+享	1
huoxi	焟	xi	火+昔	1
huozu	焠	cui	火+卒	1
yiyou	无	wu	一+尢	32585
huokong	焢	hong	火+空	0
quhuo	焣	ju	取+火	0
huowan	焥	wo	火+宛	1
zhuihuo	焦	jiao	隹+火	1205
huomao	焨	feng	火+冐	0
huoxin	焮	xin	火+欣	2
huozhuo	焯	chao	火+卓	69
huohuohuo	焱	yan	火+火+火	199
huoye	焲	yi	火+夜	0
rouquanhuo	然	ran	肉+犬+火	4290
yuequanhuo	然	ran	月+犬+灬	4290
huosheng	焺	sheng	火+昇	1
huoyao	烧	shao	火+尧	4945
huoshen	煁	chen	火+甚	1
huoge	煂	he	火+革	1
huokui	煃	kui	火+奎	3
huozhong	煄	zhong	火+重	7
huoduan	煅	duan	火+段	35
huodongyi	炼	lian	火+东+一	881
huoxuan	煊	xuan	火+宣	71
huoxing	煋	xing	火+星	30
huohuang	煌	huang	火+皇	237
huoqiu	煍	jiao	火+秋	1
qianhuo	煎	jian	前+火	806
huoying	煐	ying	火+英	3
huowei	炜	wei	火+韦	416
huozhuan	煓	tuan	火+耑	3
yanzhan	煔	shan	炎+占	3
huoyuan	煖	xuan	火+爰	21
huoxian	煘	chan	火+咸	31
huoyin	烟	yan	火+因	4763
huorili	煜	yu	火+日+立	241
huomei	煝	mei	火+眉	5
chupohuo	煞	sha	刍+攴+火	420
chufanhuo	煞	sha	刍+攵+灬	420
huowei	煟	wei	火+胃	9
huojian	煡	jin	火+建	10
huorou	煣	rou	火+柔	2
huomou	煤	mei	火+某	1609
huohuan	焕	huan	火+奂	491
xuhuo	煦	xu	昫+火	108
rizhaohuo	照	zhao	日+召+火	9704
huowei	煨	wei	火+畏	122
huoye	烦	fan	火+页	6871
huoqiu	煪	qiu	火+酋	1
huogongpiepie	炀	yang	火+弓+丿+丿	41
zhehuo	煮	zhu	者+火	2836
huopin	煰	zao	火+品	1
baohuo	煲	bao	保+火	584
huohu	煳	hu	火+胡	16
huobian	煸	bian	火+扁	56
huotui	煺	tui	火+退	7
huotang	煻	tang	火+唐	2
huoshan	煽	shan	火+扇	107
huohuang	熀	ye	火+晃	7
huoxie	熁	xie	火+脅	1
huoxi	熄	xi	火+息	159
huohe	熆	he	火+盍	2
huogao	熇	he	火+高	2
piexi	熈	yi	丿+熙	1
nenghuo	熊	xiong	能+火	3811
pieyihei	熏	xun	丿+一+黑	570
huoming	熐	mi	火+冥	0
huorong	熔	rong	火+容	284
huocang	炝	qiang	火+仓	39
huoliu	熘	liu	火+留	22
huopiao	熛	biao	火+票	1
huocong	熜	cong	火+悤	19
huolu	熝	lu	火+鹿	1
huojian	熞	jian	火+堅	1
shuhuo	熟	shu	孰+火	2735
huoxi	熠	yi	火+習	61
huofeng	熢	peng	火+逢	1
huoyi	熤	yi	火+翌	1
huotong	熥	teng	火+通	1
weihuo	熨	yun	尉+火	52
huohu	熩	hu	火+扈	1
huoyi	熪	yi	火+移	0
aohuo	熬	ao	敖+火	1693
huogeda	熯	ran	火+革+大	1
zhihuo	热	re	执+火	12281
huoman	熳	man	火+曼	118
huoshang	熵	shang	火+商	160
huojijiri	熸	jian	火+旡+旡+日	31
huoqian	熸	jian	火+朁	31
xihuo	熹	xi	喜+火	98
huoxi	熺	xi	火+喜	15
huoyi	熼	yi	火+異	13
huozhi	炽	chi	火+只	142
huohuang	熿	huang	火+黄	1
huohua	烨	ye	火+华	280
huoqin	燂	xun	火+覃	4
huoran	燃	ran	火+然	583
yiyan	燅	xun	埶+炎	0
huozun	燇	jun	火+尊	1
huoding	灯	deng	火+丁	4376
huotun	炖	dun	火+屯	840
yanmu	燊	shen	焱+木	49
huohuohuomu	燊	shen	火+火+火+木	49
huojiao	燋	qiao	火+焦	3
huoliao	燎	liao	火+尞	82
huoyu	燏	yu	火+矞	5
huofan	燔	fan	火+番	12
nianbeikouhuo	燕	yan	廿+北+口+火	2261
tanghuo	烫	tang	汤+火	1200
huohuohuohuo	燚	yi	火+火+火+火	18
jionghuo	燛	jiong	臦+火	1
huomen	焖	men	火+闷	238
huopinmu	燥	zao	火+品+木	488
huozao	燥	zao	火+喿	488
huoshan	灿	can	火+山	468
huosui	燧	sui	火+遂	28
jiutushu	毀	hui	臼+土+殳	12
huochong	烛	zhu	火+虫	260
huoyanhuoyou	燮	xie	火+言+火+又	114
huoyi	燱	yi	火+意	1
huohui	烩	hui	火+会	89
huoxu	燸	ruan	火+需	0
shishihuo	燹	xian	豕+豕+火	4
huoxun	燻	xun	火+熏	1
huojin	烬	jin	火+尽	35
huoshou	燽	chou	火+壽	1
shouhuo	焘	tao	寿+火	45
huozhai	燿	yao	火+翟	3
huohe	爀	he	火+赫	36
huomo	爅	mo	火+墨	0
huobao	爆	bao	火+暴	4354
huopao	爊	ao	火+麃	0
huole	烁	shuo	火+乐	92
huohu	炉	lu	火+户	982
huoxi	爔	xi	火+羲	1
huoxiang	爙	rang	火+襄	0
huohuoyue	爚	yue	火+火+龠	2
huolan	烂	lan	火+兰	5013
huojue	爝	jue	火+爵	2
huochong	爞	tong	火+蟲	2
huochongchongchong	爞	tong	火+虫+虫+虫	2
huohuan	爟	guan	火+雚	1
mihuo	爢	mi	靡+火	1
zhuaba	爬	pa	爪+巴	3501
daoyu	争	zheng	刀+聿	2564
daoxuejue	争	zheng	刀+彐+亅	2564
zhuayiyou	爰	yuan	爪+一+友	37
zhuayuzhengzheng	爵	jue	爪+聿+爭+爭	299
bayi	父	fu	八+乂	1755
fuba	爸	ba	父+巴	3625
fuduo	爹	die	父+多	1498
fudan	爷	ye	父+卩	1348
yiyi	爻	yao	乂+乂	198
yaoqie	爼	zu	爻+且	4
dayaoyao	爽	shuang	大+爻+爻	10536
dayiyiyiyi	爽	shuang	大+乂+乂+乂+乂	10536
daoxiao	尔	er	刀+小	2729
eyieyipie	爿	pan	丨+一+丨+一+丿	29
panke	牁	ke	爿+可	5
panyang	牂	zang	爿+羊	5
pianfan	版	ban	片+反	17087
pianban	牉	pan	片+半	13
pianzhao	牊	chao	片+召	32
pianbei	牌	pai	片+卑	5771
pianshu	牏	yu	片+俞	20
pianpang	牓	pan	片+旁	5
pianhufu	牖	you	片+戶+甫	18
pianmai	牍	du	片+卖	21
shangya	牚	cheng	尚+牙	3
pieyishi	牛	niu	丿+一+十	13739
niubi	牝	pin	牛+匕	31
niuli	牞	le	牛+力	21
siniu	牟	mou	厶+牛	214
niuye	牠	ta	牛+也	90
niutu	牡	mu	牛+土	91
baoniu	牢	lao	宀+牛	811
niuren	牣	ren	牛+刃	2
niupo	牧	mu	牛+攴	720
niuwu	物	wu	牛+勿	5615
niuniu	牪	yan	牛+牛	1
dainiu	牮	jian	代+牛	8
niugu	牯	gu	牛+古	22
niuyou	牰	you	牛+由	2
niusheng	牲	sheng	牛+生	64
niumu	牳	mu	牛+母	2
niudi	牴	di	牛+氐	3
niuquan	牷	quan	牛+全	5
niuzi	牸	zi	牛+字	6
niusi	特	te	牛+寺	9524
niupang	牻	mang	牛+尨	2
niuwu	牾	wu	牛+吾	2
niugao	牿	gu	牛+告	3
shiereerniu	犀	xi	尸+二+丨+二+牛	119
liniu	犁	li	利+牛	217
hepiedaoniu	犂	li	禾+丿+刀+牛	2
niuqi	犄	ji	牛+奇	3
niuzhi	犆	zhi	牛+直	1
niuniuniu	犇	ben	牛+牛+牛	22
niujuan	犈	quan	牛+卷	0
niuxiang	犉	chun	牛+享	1
niuju	犋	ju	牛+具	1
niujian	犍	jian	牛+建	16
fengniu	犎	feng	封+牛	1
niubian	犏	pian	牛+扁	4
niuke	犐	ke	牛+科	1
niuju	犑	ju	牛+狊	1
niugao	犒	kao	牛+高	9
niuchu	犓	chu	牛+芻	1
niurencaochangyong	犕	bei	牛+人+草+厂+用	0
niujingchangyong	犕	bei	牛+井+厂+用	0
niuhai	犗	jie	牛+害	1
maniu	犘	ma	麻+牛	2
weiniu	犚	wei	尉+牛	1
weipochangniu	犛	mao	未+攴+厂+牛	2
weifanchangniu	犛	mao	未+攵+厂+牛	2
niutong	犝	tong	牛+童	1
qiangniu	犟	jiang	强+牛	98
niumai	犊	du	牛+卖	91
niupao	犥	piao	牛+麃	0
niubao	犦	bo	牛+暴	1
niuxi	牺	xi	牛+西	22
chouniu	犨	chou	雔+牛	2
zhuizhuiniu	犨	chou	隹+隹+牛	2
weiniu	犩	wei	魏+牛	1
niukui	犪	rao	牛+夔	2
dadian	犬	quan	大+丶	1481
dianjuepie	犭	quan	丶+亅+丿	47
yipiedianyou	犮	ba	一+丿+丶+又	3
yipiedianyi	犮	ba	一+丿+丶+乂	3
quandan	犯	fan	犬+卩	2350
quanjiu	犰	qiu	犬+九	10
quanwan	犱	ji	犬+丸	11
quancai	犲	chai	犬+才	20
quangan	犴	han	犬+干	4
quanqi	犵	he	犬+乞	27
quankang	犺	kang	犬+亢	8
quanya	犽	ya	犬+牙	5
quanquan	犾	yin	犬+犬	6
quanbian	犿	huan	犬+卞	1
panquan	状	zhuang	丬+犬	3181
quanyun	狁	yun	犬+允	4
quanwang	狂	kuang	犬+王	4205
quanchou	狃	niu	犬+丑	7
quanhuo	狄	di	犬+火	530
quanren	狅	kuang	犬+壬	3
quanzhong	狆	zhong	犬+中	5
quanpi	狉	pi	犬+丕	0
muquan	狊	ju	目+犬	1
quanshi	狋	yi	犬+示	1
quansheng	狌	xing	犬+生	4
quanbao	狍	pao	犬+包	12
quanjia	狎	xia	犬+甲	35
quangua	狐	hu	犬+瓜	617
quanling	狑	ling	犬+令	0
quanfu	狒	fei	犬+弗	14
quanni	狔	ni	犬+尼	1
quanxue	狖	you	犬+穴	5
quanju	狗	gou	犬+句	10200
quanyue	狘	xue	犬+戉	0
quanqie	狙	ju	犬+且	96
quandan	狚	dan	犬+旦	1
quanbai	狛	bo	犬+白	2
quangu	狜	ku	犬+古	0
quangen	狟	xuan	犬+亘	3
quangen	狠	hen	犬+艮	3506
quanjiao	狡	jiao	犬+交	55
quange	狢	mo	犬+各	1
quanzhao	狣	zhao	犬+兆	0
quanji	狤	jie	犬+吉	1
quanceyi	狦	shan	犬+冊+一	0
quanrong	狨	rong	犬+戎	5
quanshou	狩	shou	犬+守	58
quantong	狪	tong	犬+同	1
quanlao	狫	lao	犬+老	0
quanyu	狳	yu	犬+余	9
quanbitu	狴	bi	犬+比+土	2
quanxi	狶	xi	犬+希	2
quanyuan	狷	juan	犬+肙	28
quanli	狸	li	犬+里	117
quanjia	狭	xia	犬+夹	135
quanyan	狺	yin	犬+言	7
quanqun	狻	suan	犬+夋	6
quanliang	狼	lang	犬+良	4237
quanbei	狈	bei	犬+贝	23
quanzhe	狾	zhi	犬+折	0
quanyan	狿	yan	犬+延	0
quansha	猀	sha	犬+沙	23
quanli	猁	li	犬+利	8
quanhu	猇	xiao	犬+虎	5
quanbei	猈	pi	犬+卑	0
quaner	猊	ni	犬+兒	12
quanquanquan	猋	biao	犬+犬+犬	1
quanjian	猏	jian	犬+肩	0
quankun	猑	kun	犬+昆	0
maoquan	猒	yan	冐+犬	1
rirouquan	猒	yan	日+肉+犬	1
riyuequan	猒	yan	日+月+犬	1
quanguo	猓	luo	犬+果	6
quanchang	猖	chang	犬+昌	18
quanqi	猗	yi	犬+奇	26
quanzhi	猘	zhi	犬+制	1
quanzheng	狰	zheng	犬+争	9
quanmeng	猛	meng	犬+孟	4138
quanqing	猜	cai	犬+青	3859
quanzu	猝	cu	犬+卒	37
quanshe	猞	she	犬+舍	1
quanhu	猢	hu	犬+胡	4
quanxiongbaxi	猣	zong	犬+凶+八+夕	0
quanxiongbadong	猣	zong	犬+凶+八+夂	0
quangui	猤	gui	犬+癸	0
quanwei	猥	wei	犬+畏	31
quanxing	猩	xing	犬+星	40
quantuan	猭	shan	犬+彖	1
quanzhuan	猯	tuan	犬+耑	1
quanqi	猰	ya	犬+契	5
quanrou	猱	nao	犬+柔	11
quange	猲	xie	犬+葛	1
quanhou	猴	hou	犬+侯	904
quanbian	猵	pian	犬+扁	1
quanyou	犹	you	犬+尤	800
qiuquan	猷	you	酋+犬	58
quanmei	猸	mei	犬+眉	2
quancha	猹	cha	犬+查	4
quansun	狲	sun	犬+孙	5
quanpo	猼	po	犬+尃	0
quangu	猾	hua	犬+骨	19
quanyuan	猿	yuan	犬+袁	213
quansou	獀	sou	犬+叟	0
quanma	犸	ma	犬+马	4
quanyuan	獂	yuan	犬+原	1
quanyanquan	狱	yu	犬+言+犬	262
quanshi	狮	shi	犬+师	501
quanqin	獉	zhen	犬+秦	4
quanman	獌	man	犬+曼	1
quanjing	獍	jing	犬+竟	5
quanzhang	獐	zhang	犬+章	22
aoquan	獒	ao	敖+犬	136
quanjue	獗	jue	犬+厥	7
biquan	獘	bi	敝+犬	1
quanbi	獙	bi	犬+敝	2
quanhuang	獚	huang	犬+黄	1
quanyu	獝	yu	犬+矞	1
quantong	獞	zhuang	犬+童	1
quanliao	獠	liao	犬+尞	23
quanxi	獡	xi	犬+舄	1
quanjiao	獥	jiao	犬+敫	3
quange	獦	ge	犬+葛	3
quanchong	独	du	犬+虫	2124
quanhui	狯	kuai	犬+会	3
quanqian	猃	xian	犬+佥	1
quanjie	獬	xie	犬+解	12
quanxun	獯	xun	犬+熏	7
quanning	狞	ning	犬+宁	24
caoquanquan	获	huo	草+犬+犬	3801
quanxu	獳	ru	犬+需	1
quanxi	猎	lie	犬+昔	377
quanguang	犷	guang	犬+广	13
quanlai	獭	ta	犬+赖	25
nanquan	献	xian	南+犬	966
quanmi	猕	mi	犭+弥	3
quanxiang	獽	rang	犬+襄	1
quannao	獿	nao	犬+夒	0
quanluo	猡	luo	犬+罗	15
quanjue	玃	jue	犬+矍	1
wenyao	玄	xuan	亠+幺	1613
xuanshao	玅	yao	玄+少	1
xuanxuan	玆	zi	玄+玄	2
xuanbingdiandianshi	率	lv	玄+冰+丶+丶+十	6211
xuanpieyishi	玈	lu	玄+丿+一+氏	0
wangdian	玉	yu	王+丶	5643
wangdian	玊	su	王+丶	1
yitu	王	wang	一+土	20625
yiyieyi	王	wang	一+一+丨+一	20625
ershi	王	wang	二+十	20625
sane	王	wang	三+丨	20625
yuding	玎	ding	玉+丁	25
wangding	玎	ding	王+丁	25
yugong	玒	hong	玉+工	1
wanggong	玒	hong	王+工	1
yushao	玓	di	玉+勺	2
wangshao	玓	di	王+勺	2
yuchuan	玔	chuan	玉+川	1
wangchuan	玔	chuan	王+川	1
yugan	玕	gan	玉+干	5
wanggan	玕	gan	王+干	5
yujiu	玖	jiu	玉+久	331
wangjiu	玖	jiu	王+久	331
yuyu	玗	yu	玉+于	2
wangyu	玗	yu	王+于	2
yuji	玘	qi	玉+己	5
wangji	玘	qi	王+己	5
yuwu	玝	wu	玉+午	1
wangwu	玝	wu	王+午	1
yuwen	玟	wen	玉+文	58
wangwen	玟	wen	王+文	58
yujie	玠	jie	玉+介	22
wangjie	玠	jie	王+介	22
yuya	玡	ya	玉+牙	8
wangya	玡	ya	王+牙	8
yufen	玢	bin	玉+分	15
wangfen	玢	bin	王+分	15
yufeng	玤	bang	玉+丰	0
wangfeng	玤	bang	王+丰	0
yuyue	玥	yue	玉+月	159
wangyue	玥	yue	王+月	159
yuguai	玦	jue	玉+夬	18
wangguai	玦	jue	王+夬	18
yuyun	玧	yun	玉+允	1
wangyun	玧	yun	王+允	1
yuwang	玨	jue	玉+王	1
wangwang	玨	jue	王+王	1
yuyuan	玩	wan	玉+元	67131
wangyuan	玩	wan	王+元	67131
yupo	玫	mei	玉+攴	366
wangfan	玫	mei	王+攵	366
yudan	玬	dan	玉+丹	2
wangdan	玬	dan	王+丹	2
yubi	玭	pin	玉+比	2
wangbi	玭	pin	王+比	2
yuling	玲	ling	玉+令	1689
wangling	玲	ling	王+令	1689
yudai	玳	dai	玉+代	32
wangdai	玳	dai	王+代	32
yushi	玴	yi	玉+世	0
wangshi	玴	yi	王+世	0
yugan	玵	gan	玉+甘	1
wanggan	玵	gan	王+甘	1
yuping	玶	ping	玉+平	2
wangping	玶	ping	王+平	2
yuzhan	玷	dian	玉+占	26
wangzhan	玷	dian	王+占	26
yubao	玸	fu	玉+包	0
wangbao	玸	fu	王+包	0
yuxuan	玹	xuan	玉+玄	11
wangxuan	玹	xuan	王+玄	11
yupi	玻	bo	玉+皮	183
wangpi	玻	bo	王+皮	183
yuci	玼	cou	玉+此	1
wangci	玼	cou	王+此	1
yuju	玽	gou	玉+句	0
wangju	玽	gou	王+句	0
yujia	玾	jia	玉+甲	0
wangjia	玾	jia	王+甲	0
yuzhao	玿	shao	玉+召	1
wangzhao	玿	shao	王+召	1
yubai	珀	po	玉+白	128
wangbai	珀	po	王+白	128
yuke	珂	ke	玉+可	279
wangke	珂	ke	王+可	279
yuran	珃	ran	玉+冉	0
wangran	珃	ran	王+冉	0
yushen	珅	shen	玉+申	92
wangshen	珅	shen	王+申	92
yutai	珆	yi	玉+台	1
wangtai	珆	yi	王+台	1
yuqie	珇	zu	玉+且	1
wangqie	珇	zu	王+且	1
yujia	珈	jia	玉+加	103
wangjia	珈	jia	王+加	103
yumin	珉	min	玉+民	158
wangmin	珉	min	王+民	158
yumao	珋	liu	玉+卯	5
wangmao	珋	liu	王+卯	5
yubi	珌	bi	玉+必	1
wangbi	珌	bi	王+必	1
yurensan	珍	zhen	玉+人+彡	1371
wangrensan	珍	zhen	王+人+彡	1371
yumi	珎	zhen	玉+尓	1
wangmi	珎	zhen	王+尓	1
yuyu	珏	jue	玉+玉	198
wangyu	珏	jue	王+玉	198
yuyu	珒	jin	玉+聿	1
wangyu	珒	jin	王+聿	1
yujiao	珓	jiao	玉+交	2
wangjiao	珓	jiao	王+交	2
yucun	珔	jian	玉+存	1
wangcun	珔	jian	王+存	1
yuguang	珖	guang	玉+光	2
wangguang	珖	guang	王+光	2
yuxian	珗	xian	玉+先	1
wangxian	珗	xian	王+先	1
yuzhou	珘	zhou	玉+舟	1
wangzhou	珘	zhou	王+舟	1
yugong	珙	gong	玉+共	16
wanggong	珙	gong	王+共	16
yuyin	珚	yan	玉+因	1
wangyin	珚	yan	王+因	1
yuyou	珛	xiu	玉+有	5
wangyou	珛	xiu	王+有	5
yuyang	珜	yang	玉+羊	1
wangyang	珜	yang	王+羊	1
yuyu	珝	xu	玉+羽	1
wangyu	珝	xu	王+羽	1
yuge	珞	luo	玉+各	92
wangge	珞	luo	王+各	92
yuzhu	珠	zhu	玉+朱	1777
wangzhu	珠	zhu	王+朱	1777
yuxun	珣	xun	玉+旬	25
wangxun	珣	xun	王+旬	25
yufou	珤	bao	玉+缶	1
wangfou	珤	bao	王+缶	1
yuer	珥	er	玉+耳	36
wanger	珥	er	王+耳	36
yuxiang	珦	xiang	玉+向	4
wangxiang	珦	xiang	王+向	4
yuzhao	珧	yao	玉+兆	8
wangzhao	珧	yao	王+兆	8
yuhe	珨	xia	玉+合	4
wanghe	珨	xia	王+合	4
yuxing	珩	heng	玉+行	69
wangxing	珩	heng	王+行	69
yugui	珪	gui	玉+圭	47
wanggui	珪	gui	王+圭	47
yuchong	珫	chong	玉+充	1
wangchong	珫	chong	王+充	1
wangdaowang	班	ban	王+刂+王	11860
yudaowang	班	ban	玉+刂+王	11860
yuwo	珴	e	玉+我	4
wangwo	珴	e	王+我	4
yucheng	珵	ting	玉+呈	2
wangcheng	珵	ting	王+呈	2
yudi	珶	ti	玉+弟	2
wangdi	珶	ti	王+弟	2
yuwu	珷	wu	玉+武	5
wangwu	珷	wu	王+武	5
yuwu	珸	wu	玉+吾	0
wangwu	珸	wu	王+吾	0
yucheng	珹	cheng	玉+成	3
wangcheng	珹	cheng	王+成	3
yujun	珺	jun	玉+君	108
wangjun	珺	jun	王+君	108
yuting	珽	ting	玉+廷	5
wangting	珽	ting	王+廷	5
yujian	现	xian	玉+见	7027
wangjian	现	xian	王+见	7027
yuzu	珿	chu	玉+足	1
wangzu	珿	chu	王+足	1
yuhan	琀	han	玉+含	63
wanghan	琀	han	王+含	63
yupieyishu	琁	xuan	玉+丿+一+疋	1
wangpieyishu	琁	xuan	王+丿+一+疋	1
yuqiu	球	qiu	玉+求	8740
wangqiu	球	qiu	王+求	8740
yuyuan	琄	xuan	玉+肙	1
wangyuan	琄	xuan	王+肙	1
yuli	理	li	玉+里	7822
wangli	理	li	王+里	7822
yuxiu	琇	xiu	玉+秀	45
wangxiu	琇	xiu	王+秀	45
yufu	琈	fu	玉+孚	1
wangfu	琈	fu	王+孚	1
yuwensichuan	琉	liu	玉+亠+厶+川	105
wangwensichuan	琉	liu	王+亠+厶+川	105
wanghuang	琉	liu	王+巟	105
yuxie	琊	ya	玉+邪	11
wangxie	琊	ya	王+邪	11
yuxi	琋	xi	玉+希	1
wangxi	琋	xi	王+希	1
yucen	琌	ling	玉+岑	1
wangcen	琌	ling	王+岑	1
yuli	琍	li	玉+利	36
wangli	琍	li	王+利	36
yuwan	琓	wan	玉+完	2
wangwan	琓	wan	王+完	2
yuju	琚	ju	玉+居	29
wangju	琚	ju	王+居	29
yumin	琝	min	玉+旻	1
wangmin	琝	min	王+旻	1
yudian	琠	tian	玉+典	1
wangdian	琠	tian	王+典	1
yushu	琡	chu	玉+叔	0
wangshu	琡	chu	王+叔	0
yuchu	琢	zuo	玉+豖	100
wangchu	琢	zuo	王+豖	100
yuzheng	琤	cheng	玉+爭	9
wangzheng	琤	cheng	王+爭	9
yuhu	琥	hu	玉+虎	44
wanghu	琥	hu	王+虎	44
yuqi	琦	qi	玉+奇	636
wangqi	琦	qi	王+奇	636
yukun	琨	kun	玉+昆	142
wangkun	琨	kun	王+昆	142
yuchang	琩	chang	玉+昌	1
wangchang	琩	chang	王+昌	1
yuqi	琪	qi	玉+其	911
wangqi	琪	qi	王+其	911
yufeng	琫	beng	玉+奉	1
wangfeng	琫	beng	王+奉	1
yuwan	琬	wan	玉+宛	61
wangwan	琬	wan	王+宛	61
yulu	琭	lu	玉+彔	2
wanglu	琭	lu	王+彔	2
yuzong	琮	cong	玉+宗	59
wangzong	琮	cong	王+宗	59
yuguan	琯	guan	玉+官	20
wangguan	琯	guan	王+官	20
yuyan	琰	yan	玉+炎	126
wangyan	琰	yan	王+炎	126
yuzhou	琱	diao	玉+周	2
wangzhou	琱	diao	王+周	2
yufei	琲	bei	玉+非	3
wangfei	琲	bei	王+非	3
yulin	琳	lin	玉+林	1647
wanglin	琳	lin	王+林	1647
yuyujin	琴	qin	玉+玉+今	2722
wangwangjin	琴	qin	王+王+今	2722
yubi	琵	pi	玉+比	22
wangbi	琵	pi	王+比	22
yuba	琶	pa	玉+巴	45
wangba	琶	pa	王+巴	45
yuzhuo	琸	zhuo	玉+卓	1
wangzhuo	琸	zhuo	王+卓	1
yufafa	珐	fa	玉+法+琺	31
wangfafa	珐	fa	王+法+琺	31
yujun	珲	hui	玉+军	25
wangjun	珲	hui	王+军	25
yuyu	瑀	yu	玉+禹	30
wangyu	瑀	yu	王+禹	30
yumao	瑁	mao	玉+冒	24
wangmao	瑁	mao	王+冒	24
yumei	瑂	mei	玉+眉	1
wangmei	瑂	mei	王+眉	1
yuxuan	瑄	xuan	玉+宣	54
wangxuan	瑄	xuan	王+宣	54
yuxing	瑆	xing	玉+星	2
wangxing	瑆	xing	王+星	2
yuxian	瑊	jian	玉+咸	5
wangxian	瑊	jian	王+咸	5
yuwei	玮	wei	玉+韦	412
wangwei	玮	wei	王+韦	412
yujie	瑎	xie	玉+皆	4
wangjie	瑎	xie	王+皆	4
yuchuan	瑏	chuan	玉+穿	1
wangchuan	瑏	chuan	王+穿	1
yuqian	瑐	jian	玉+前	1
wangqian	瑐	jian	王+前	1
yutuan	瑑	zhuan	玉+彖	2
